aFIR_Q15_1kHz_15kHz		
0	0	0.00000000000000000000
1	19414	0.59246826171875000000
2	-3104	-0.09472656250000000000
3	6270	0.19134521484375000000
4	32767	0.99996948242187500000
5	13678	0.41741943359375000000
6	11585	0.35354614257812500000
7	32767	0.99996948242187500000
8	28378	0.86602783203125000000
9	15137	0.46194458007812500000
10	32767	0.99996948242187500000
11	32767	0.99996948242187500000
12	16384	0.50000000000000000000
13	32767	0.99996948242187500000
14	32767	0.99996948242187500000
15	15137	0.46194458007812500000
16	28378	0.86602783203125000000
17	32767	0.99996948242187500000
18	11585	0.35354614257812500000
19	13678	0.41741943359375000000
20	32767	0.99996948242187500000
21	6270	0.19134521484375000000
22	-3104	-0.09472656250000000000
23	19414	0.59246826171875000000
24	0	0.00000000000000000000
25	-19414	-0.59246826171875000000
26	3104	0.09472656250000000000
27	-6270	-0.19134521484375000000
28	-32768	-1.00000000000000000000
29	-13678	-0.41741943359375000000
30	-11585	-0.35354614257812500000
31	-32768	-1.00000000000000000000
32	-28378	-0.86602783203125000000
33	-15137	-0.46194458007812500000
34	-32768	-1.00000000000000000000
35	-32768	-1.00000000000000000000
36	-16384	-0.50000000000000000000
37	-32768	-1.00000000000000000000
38	-32768	-1.00000000000000000000
39	-15137	-0.46194458007812500000
40	-28378	-0.86602783203125000000
41	-32768	-1.00000000000000000000
42	-11585	-0.35354614257812500000
43	-13678	-0.41741943359375000000
44	-32768	-1.00000000000000000000
45	-6270	-0.19134521484375000000
46	3104	0.09472656250000000000
47	-19414	-0.59246826171875000000
48	0	0.00000000000000000000
49	19414	0.59246826171875000000
50	-3104	-0.09472656250000000000
51	6270	0.19134521484375000000
52	32767	0.99996948242187500000
53	13678	0.41741943359375000000
54	11585	0.35354614257812500000
55	32767	0.99996948242187500000
56	28378	0.86602783203125000000
57	15137	0.46194458007812500000
58	32767	0.99996948242187500000
59	32767	0.99996948242187500000
60	16384	0.50000000000000000000
61	32767	0.99996948242187500000
62	32767	0.99996948242187500000
63	15137	0.46194458007812500000
64	28378	0.86602783203125000000
65	32767	0.99996948242187500000
66	11585	0.35354614257812500000
67	13678	0.41741943359375000000
68	32767	0.99996948242187500000
69	6270	0.19134521484375000000
70	-3104	-0.09472656250000000000
71	19414	0.59246826171875000000
72	0	0.00000000000000000000
73	-19414	-0.59246826171875000000
74	3104	0.09472656250000000000
75	-6270	-0.19134521484375000000
76	-32768	-1.00000000000000000000
77	-13678	-0.41741943359375000000
78	-11585	-0.35354614257812500000
79	-32768	-1.00000000000000000000
80	-28378	-0.86602783203125000000
81	-15137	-0.46194458007812500000
82	-32768	-1.00000000000000000000
83	-32768	-1.00000000000000000000
84	-16384	-0.50000000000000000000
85	-32768	-1.00000000000000000000
86	-32768	-1.00000000000000000000
87	-15137	-0.46194458007812500000
88	-28378	-0.86602783203125000000
89	-32768	-1.00000000000000000000
90	-11585	-0.35354614257812500000
91	-13678	-0.41741943359375000000
92	-32768	-1.00000000000000000000
93	-6270	-0.19134521484375000000
94	3104	0.09472656250000000000
95	-19414	-0.59246826171875000000
96	0	0.00000000000000000000
97	19414	0.59246826171875000000
98	-3104	-0.09472656250000000000
99	6270	0.19134521484375000000
100	32767	0.99996948242187500000
101	13678	0.41741943359375000000
102	11585	0.35354614257812500000
103	32767	0.99996948242187500000
104	28378	0.86602783203125000000
105	15137	0.46194458007812500000
106	32767	0.99996948242187500000
107	32767	0.99996948242187500000
108	16384	0.50000000000000000000
109	32767	0.99996948242187500000
110	32767	0.99996948242187500000
111	15137	0.46194458007812500000
112	28378	0.86602783203125000000
113	32767	0.99996948242187500000
114	11585	0.35354614257812500000
115	13678	0.41741943359375000000
116	32767	0.99996948242187500000
117	6270	0.19134521484375000000
118	-3104	-0.09472656250000000000
119	19414	0.59246826171875000000
120	0	0.00000000000000000000
121	-19414	-0.59246826171875000000
122	3104	0.09472656250000000000
123	-6270	-0.19134521484375000000
124	-32768	-1.00000000000000000000
125	-13678	-0.41741943359375000000
126	-11585	-0.35354614257812500000
127	-32768	-1.00000000000000000000
128	-28378	-0.86602783203125000000
129	-15137	-0.46194458007812500000
130	-32768	-1.00000000000000000000
131	-32768	-1.00000000000000000000
132	-16384	-0.50000000000000000000
133	-32768	-1.00000000000000000000
134	-32768	-1.00000000000000000000
135	-15137	-0.46194458007812500000
136	-28378	-0.86602783203125000000
137	-32768	-1.00000000000000000000
138	-11585	-0.35354614257812500000
139	-13678	-0.41741943359375000000
140	-32768	-1.00000000000000000000
141	-6270	-0.19134521484375000000
142	3104	0.09472656250000000000
143	-19414	-0.59246826171875000000
144	0	0.00000000000000000000
145	19414	0.59246826171875000000
146	-3104	-0.09472656250000000000
147	6270	0.19134521484375000000
148	32767	0.99996948242187500000
149	13678	0.41741943359375000000
150	11585	0.35354614257812500000
151	32767	0.99996948242187500000
152	28378	0.86602783203125000000
153	15137	0.46194458007812500000
154	32767	0.99996948242187500000
155	32767	0.99996948242187500000
156	16384	0.50000000000000000000
157	32767	0.99996948242187500000
158	32767	0.99996948242187500000
159	15137	0.46194458007812500000
160	28378	0.86602783203125000000
161	32767	0.99996948242187500000
162	11585	0.35354614257812500000
163	13678	0.41741943359375000000
164	32767	0.99996948242187500000
165	6270	0.19134521484375000000
166	-3104	-0.09472656250000000000
167	19414	0.59246826171875000000
168	0	0.00000000000000000000
169	-19414	-0.59246826171875000000
170	3104	0.09472656250000000000
171	-6270	-0.19134521484375000000
172	-32768	-1.00000000000000000000
173	-13678	-0.41741943359375000000
174	-11585	-0.35354614257812500000
